numero_controle_pncp;numero_item;descricao;material_ou_servico;quantidade;unidade_original;unidade_normalizada;fator_conversao;evidencia_conversao;valor_unitario_estimado;valor_total_estimado;orcamento_sigiloso;situacao_compra_item_id;situacao_compra_item_nome;tem_resultado;ncm_nbs_codigo;catalogo_codigo_item;categoria_item_catalogo;data_inclusao;data_atualizacao;classificacao_status;classificacao_produto_id;classificacao_linha;classificacao_motivo;classificacao_regra_versao;resultados_status;raw_json;captured_at;cnpj;orgao_razao_social;esfera_classificada;esfera_id;unidade_codigo;unidade_nome;municipio_nome;uf_sigla;modalidade_id;modalidade_nome;srp;data_publicacao_pncp;data_abertura_proposta;data_encerramento_proposta;situacao_compra_id;situacao_compra_nome;especificacao_chave;quantidade_homologada_total;valor_homologado_elegivel;n_resultados_elegiveis;n_fornecedores_vencedores;homologado_acima_da_quantidade_flag;base_estimada_pareada;desagio_pct;desagio_negativo_flag;produto_id;linha;produto_nome;ncm_referencia
34865584000180-1-000007/2025;3;Caneta Esferográfica características adicionais: em formato hexagonal, cor tinta: azul, material: acrílico transparente, material ponta: esfera, quantidade cargas: 1, tipo escrita: fina 0.7;M;5.0;Caixa 50 UN;Caixa 50 UN;;"unidade nao reconhecida no dicionario; preservada como original";29.0;145.0;0;2;Homologado;1;;;;2025-12-16T11:19:10;2025-12-16T11:22:10;ACEITO;P06;educativo;casou regra de identidade do produto P06;v2;ok;"{""numeroItem"": 3, ""descricao"": ""Caneta Esferográfica características adicionais: em formato hexagonal, cor tinta: azul, material: acrílico transparente, material ponta: esfera, quantidade cargas: 1, tipo escrita: fina 0.7"", ""materialOuServico"": ""M"", ""materialOuServicoNome"": ""Material"", ""valorUnitarioEstimado"": 29.0, ""valorTotal"": 145.0, ""quantidade"": 5.0, ""unidadeMedida"": ""Caixa 50 UN"", ""orcamentoSigiloso"": false, ""itemCategoriaId"": 3, ""itemCategoriaNome"": ""Não se aplica"", ""patrimonio"": null, ""codigoRegistroImobiliario"": null, ""criterioJulgamentoId"": 7, ""criterioJulgamentoNome"": ""Não se aplica"", ""situacaoCompraItem"": 2, ""situacaoCompraItemNome"": ""Homologado"", ""tipoBeneficio"": 5, ""tipoBeneficioNome"": ""Não se aplica"", ""incentivoProdutivoBasico"": false, ""dataInclusao"": ""2025-12-16T11:19:10"", ""dataAtualizacao"": ""2025-12-16T11:22:10"", ""temResultado"": true, ""imagem"": 0, ""aplicabilidadeMargemPreferenciaNormal"": false, ""aplicabilidadeMargemPreferenciaAdicional"": false, ""percentualMargemPreferenciaNormal"": null, ""percentualMargemPreferenciaAdicional"": null, ""ncmNbsCodigo"": null, ""ncmNbsDescricao"": null, ""catalogo"": null, ""categoriaItemCatalogo"": null, ""catalogoCodigoItem"": null, ""informacaoComplementar"": null, ""tipoMargemPreferencia"": null, ""exigenciaConteudoNacional"": false}";2026-09-12T19:52:40.466312;34865584000180;CONSELHO REGIONAL DE ODONTOLOGIA DO AMAPA;federal;F;931778;CONSELHO REGIONAL DE ODONTOL. ESTADO DO AMAPá;Macapá;AP;8;Dispensa;0;2025-12-16T11:19:04;;;1;Divulgada no PNCP;generico;5.0;145.0;1.0;1.0;False;145.0;0.0;False;P06;educativo;Caneta esferografica azul/preta/vermelha;9608.10.00
34865584000180-1-000007/2025;4;Caneta Esferográfica características adicionais: corpo sextavado e tampa ventidada, cor tinta: preta, material: acrílico transparente, material ponta: esfera de tungstênio, quantidade cargas: 1, tipo escrita: fina;M;5.0;Caixa 50 UN;Caixa 50 UN;;"unidade nao reconhecida no dicionario; preservada como original";29.0;145.0;0;2;Homologado;1;;;;2025-12-16T11:19:04;2025-12-16T11:22:04;ACEITO;P06;educativo;casou regra de identidade do produto P06;v2;ok;"{""numeroItem"": 4, ""descricao"": ""Caneta Esferográfica características adicionais: corpo sextavado e tampa ventidada, cor tinta: preta, material: acrílico transparente, material ponta: esfera de tungstênio, quantidade cargas: 1, tipo escrita: fina"", ""materialOuServico"": ""M"", ""materialOuServicoNome"": ""Material"", ""valorUnitarioEstimado"": 29.0, ""valorTotal"": 145.0, ""quantidade"": 5.0, ""unidadeMedida"": ""Caixa 50 UN"", ""orcamentoSigiloso"": false, ""itemCategoriaId"": 3, ""itemCategoriaNome"": ""Não se aplica"", ""patrimonio"": null, ""codigoRegistroImobiliario"": null, ""criterioJulgamentoId"": 7, ""criterioJulgamentoNome"": ""Não se aplica"", ""situacaoCompraItem"": 2, ""situacaoCompraItemNome"": ""Homologado"", ""tipoBeneficio"": 5, ""tipoBeneficioNome"": ""Não se aplica"", ""incentivoProdutivoBasico"": false, ""dataInclusao"": ""2025-12-16T11:19:04"", ""dataAtualizacao"": ""2025-12-16T11:22:04"", ""temResultado"": true, ""imagem"": 0, ""aplicabilidadeMargemPreferenciaNormal"": false, ""aplicabilidadeMargemPreferenciaAdicional"": false, ""percentualMargemPreferenciaNormal"": null, ""percentualMargemPreferenciaAdicional"": null, ""ncmNbsCodigo"": null, ""ncmNbsDescricao"": null, ""catalogo"": null, ""categoriaItemCatalogo"": null, ""catalogoCodigoItem"": null, ""informacaoComplementar"": null, ""tipoMargemPreferencia"": null, ""exigenciaConteudoNacional"": false}";2026-09-12T19:52:40.466312;34865584000180;CONSELHO REGIONAL DE ODONTOLOGIA DO AMAPA;federal;F;931778;CONSELHO REGIONAL DE ODONTOL. ESTADO DO AMAPá;Macapá;AP;8;Dispensa;0;2025-12-16T11:19:04;;;1;Divulgada no PNCP;generico;5.0;145.0;1.0;1.0;False;145.0;0.0;False;P06;educativo;Caneta esferografica azul/preta/vermelha;9608.10.00
00743471000190-1-000001/2025;3;Caneta Esferográfica características adicionais: personalizada a laser, empunhadura, crip conforme, cor tinta: azul marinho, material: metal, material ponta: esfera, quantidade cargas: 1 ITEM 03 - CANETA ESFEROGRÁFICA, CONTEMPLA TODOS OS ITENS DO GRUPO 3 - MATERIAL DE EXPEDIENTE  NO TOTAL DE  36 ITENS ,  CONSIDERANDO OS VALORES INDIVIDUAIS DE CADA ITEM CONFORME CONSTA NO  TR;M;1.0;Unidade;unidade;1.0;unidade original ja comparavel (sem conversao);12441.0;12441.0;0;2;Homologado;1;;;;2025-12-22T12:04:38;2026-01-15T11:45:07;ACEITO;P06;educativo;casou regra de identidade do produto P06;v2;ok;"{""numeroItem"": 3, ""descricao"": ""Caneta Esferográfica características adicionais: personalizada a laser, empunhadura, crip conforme, cor tinta: azul marinho, material: metal, material ponta: esfera, quantidade cargas: 1 ITEM 03 - CANETA ESFEROGRÁFICA, CONTEMPLA TODOS OS ITENS DO GRUPO 3 - MATERIAL DE EXPEDIENTE  NO TOTAL DE  36 ITENS ,  CONSIDERANDO OS VALORES INDIVIDUAIS DE CADA ITEM CONFORME CONSTA NO  TR"", ""materialOuServico"": ""M"", ""materialOuServicoNome"": ""Material"", ""valorUnitarioEstimado"": 12441.0, ""valorTotal"": 12441.0, ""quantidade"": 1.0, ""unidadeMedida"": ""Unidade"", ""orcamentoSigiloso"": false, ""itemCategoriaId"": 3, ""itemCategoriaNome"": ""Não se aplica"", ""patrimonio"": null, ""codigoRegistroImobiliario"": null, ""criterioJulgamentoId"": 1, ""criterioJulgamentoNome"": ""Menor preço"", ""situacaoCompraItem"": 2, ""situacaoCompraItemNome"": ""Homologado"", ""tipoBeneficio"": 1, ""tipoBeneficioNome"": ""Participação exclusiva para ME/EPP"", ""incentivoProdutivoBasico"": false, ""dataInclusao"": ""2025-12-22T12:04:38"", ""dataAtualizacao"": ""2026-01-15T11:45:07"", ""temResultado"": true, ""imagem"": 0, ""aplicabilidadeMargemPreferenciaNormal"": false, ""aplicabilidadeMargemPreferenciaAdicional"": false, ""percentualMargemPreferenciaNormal"": null, ""percentualMargemPreferenciaAdicional"": null, ""ncmNbsCodigo"": null, ""ncmNbsDescricao"": null, ""catalogo"": null, ""categoriaItemCatalogo"": null, ""catalogoCodigoItem"": null, ""informacaoComplementar"": null, ""tipoMargemPreferencia"": null, ""exigenciaConteudoNacional"": false}";2026-09-12T19:53:15.694677;00743471000190;INSTITUTO DE PREVIDENCIA DO MUNICIPIO DE SANTANA;municipal;M;932102;MAP-INSTITUTO PREV. DO MUNICIPIO DE SANTANA;Santana;AP;8;Dispensa;0;2025-12-22T12:04:38;2025-12-24T08:00:00;2025-12-29T08:00:00;1;Divulgada no PNCP;generico;1.0;12433.3;1.0;1.0;False;12441.0;0.06189213085765477;False;P06;educativo;Caneta esferografica azul/preta/vermelha;9608.10.00
34868257000181-1-000072/2025;3;Tatame material: e.v.a., comprimento placa: 1, largura placa: 1, espessura placa: 40, características adicionais: película texturizada e siliconada;M;15.0;Unidade;unidade;1.0;unidade original ja comparavel (sem conversao);128.36;1925.4;0;2;Homologado;1;;;;2025-12-23T16:21:59;2025-12-30T17:09:14;ACEITO;E17;esportivo;casou regra de identidade do produto E17;v2;ok;"{""numeroItem"": 3, ""descricao"": ""Tatame material: e.v.a., comprimento placa: 1, largura placa: 1, espessura placa: 40, características adicionais: película texturizada e siliconada"", ""materialOuServico"": ""M"", ""materialOuServicoNome"": ""Material"", ""valorUnitarioEstimado"": 128.36, ""valorTotal"": 1925.4, ""quantidade"": 15.0, ""unidadeMedida"": ""Unidade"", ""orcamentoSigiloso"": false, ""itemCategoriaId"": 3, ""itemCategoriaNome"": ""Não se aplica"", ""patrimonio"": null, ""codigoRegistroImobiliario"": null, ""criterioJulgamentoId"": 1, ""criterioJulgamentoNome"": ""Menor preço"", ""situacaoCompraItem"": 2, ""situacaoCompraItemNome"": ""Homologado"", ""tipoBeneficio"": 1, ""tipoBeneficioNome"": ""Participação exclusiva para ME/EPP"", ""incentivoProdutivoBasico"": false, ""dataInclusao"": ""2025-12-23T16:21:59"", ""dataAtualizacao"": ""2025-12-30T17:09:14"", ""temResultado"": true, ""imagem"": 0, ""aplicabilidadeMargemPreferenciaNormal"": false, ""aplicabilidadeMargemPreferenciaAdicional"": false, ""percentualMargemPreferenciaNormal"": null, ""percentualMargemPreferenciaAdicional"": null, ""ncmNbsCodigo"": null, ""ncmNbsDescricao"": null, ""catalogo"": null, ""categoriaItemCatalogo"": null, ""catalogoCodigoItem"": null, ""informacaoComplementar"": null, ""tipoMargemPreferencia"": null, ""exigenciaConteudoNacional"": false}";2026-09-12T19:53:28.904313;34868257000181;FUNDACAO UNIVERSIDADE FEDERAL DO AMAPA;federal;F;154215;FUNDACAO UNIVERSIDADE FEDERAL/AP;Macapá;AP;8;Dispensa;0;2025-12-23T16:21:42;2025-12-24T08:00:00;2025-12-29T08:00:00;1;Divulgada no PNCP;generico;15.0;1920.9;1.0;1.0;False;1925.4;0.2337176690557774;False;E17;esportivo;Placa de tatame em EVA;3921.19.00
34870246000136-1-000091/2025;2;Cone Sinalização acessórios: base removível em borracha, altura: 1100, características adicionais: 4 sapatas na base., cor: laranja com 3 faixas cinzas refletivas, largura base: 270, material: polietileno semiflexível;M;20.0;Unidade;unidade;1.0;unidade original ja comparavel (sem conversao);179.0;3580.0;0;2;Homologado;1;;;;2026-01-06T09:27:18;2026-01-06T09:30:19;ACEITO;E10;esportivo;casou regra de identidade do produto E10;v2;ok;"{""numeroItem"": 2, ""descricao"": ""Cone Sinalização acessórios: base removível em borracha, altura: 1100, características adicionais: 4 sapatas na base., cor: laranja com 3 faixas cinzas refletivas, largura base: 270, material: polietileno semiflexível"", ""materialOuServico"": ""M"", ""materialOuServicoNome"": ""Material"", ""valorUnitarioEstimado"": 179.0, ""valorTotal"": 3580.0, ""quantidade"": 20.0, ""unidadeMedida"": ""Unidade"", ""orcamentoSigiloso"": false, ""itemCategoriaId"": 3, ""itemCategoriaNome"": ""Não se aplica"", ""patrimonio"": null, ""codigoRegistroImobiliario"": null, ""criterioJulgamentoId"": 7, ""criterioJulgamentoNome"": ""Não se aplica"", ""situacaoCompraItem"": 2, ""situacaoCompraItemNome"": ""Homologado"", ""tipoBeneficio"": 5, ""tipoBeneficioNome"": ""Não se aplica"", ""incentivoProdutivoBasico"": false, ""dataInclusao"": ""2026-01-06T09:27:18"", ""dataAtualizacao"": ""2026-01-06T09:30:19"", ""temResultado"": true, ""imagem"": 0, ""aplicabilidadeMargemPreferenciaNormal"": false, ""aplicabilidadeMargemPreferenciaAdicional"": false, ""percentualMargemPreferenciaNormal"": null, ""percentualMargemPreferenciaAdicional"": null, ""ncmNbsCodigo"": null, ""ncmNbsDescricao"": null, ""catalogo"": null, ""categoriaItemCatalogo"": null, ""catalogoCodigoItem"": null, ""informacaoComplementar"": null, ""tipoMargemPreferencia"": null, ""exigenciaConteudoNacional"": false}";2026-09-12T19:54:14.403570;34870246000136;TRIBUNAL DE CONTAS DO ESTADO DO AMAPA;estadual;E;927045;TRIBUNAL DE CONTAS DO ESTADO DO AMAPÁ;Macapá;AP;8;Dispensa;0;2026-01-06T09:27:18;;;1;Divulgada no PNCP;generico;20.0;3580.0;1.0;1.0;False;3580.0;0.0;False;E10;esportivo;Cone esportivo de sinalizacao;3926.90.90
00394502000144-1-000515/2026;2;Caneta Esferográfica características adicionais: corpo sextavado, cor tinta: azul, material: poliestireno, material ponta: aço inoxidável com esfera de tungstênio, quantidade cargas: 1, tipo escrita: fina;M;50.0;Caixa 50 UN;Caixa 50 UN;;"unidade nao reconhecida no dicionario; preservada como original";64.97;3248.5;0;2;Homologado;1;;;;2026-01-30T17:10:58;2026-02-16T09:36:37;ACEITO;P06;educativo;casou regra de identidade do produto P06;v2;ok;"{""numeroItem"": 2, ""descricao"": ""Caneta Esferográfica características adicionais: corpo sextavado, cor tinta: azul, material: poliestireno, material ponta: aço inoxidável com esfera de tungstênio, quantidade cargas: 1, tipo escrita: fina"", ""materialOuServico"": ""M"", ""materialOuServicoNome"": ""Material"", ""valorUnitarioEstimado"": 64.97, ""valorTotal"": 3248.5, ""quantidade"": 50.0, ""unidadeMedida"": ""Caixa 50 UN"", ""orcamentoSigiloso"": false, ""itemCategoriaId"": 3, ""itemCategoriaNome"": ""Não se aplica"", ""patrimonio"": null, ""codigoRegistroImobiliario"": null, ""criterioJulgamentoId"": 1, ""criterioJulgamentoNome"": ""Menor preço"", ""situacaoCompraItem"": 2, ""situacaoCompraItemNome"": ""Homologado"", ""tipoBeneficio"": 1, ""tipoBeneficioNome"": ""Participação exclusiva para ME/EPP"", ""incentivoProdutivoBasico"": false, ""dataInclusao"": ""2026-01-30T17:10:58"", ""dataAtualizacao"": ""2026-02-16T09:36:37"", ""temResultado"": true, ""imagem"": 0, ""aplicabilidadeMargemPreferenciaNormal"": false, ""aplicabilidadeMargemPreferenciaAdicional"": false, ""percentualMargemPreferenciaNormal"": null, ""percentualMargemPreferenciaAdicional"": null, ""ncmNbsCodigo"": null, ""ncmNbsDescricao"": null, ""catalogo"": null, ""categoriaItemCatalogo"": null, ""catalogoCodigoItem"": null, ""informacaoComplementar"": null, ""tipoMargemPreferencia"": null, ""exigenciaConteudoNacional"": false}";2026-09-12T19:54:56.592254;00394502000144;COMANDO DA MARINHA;federal;F;784312;CAPITANIA DOS PORTOS DO AMAPÁ;Santana;AP;8;Dispensa;0;2026-01-30T17:10:53;2026-01-30T17:20:00;2026-02-03T08:00:00;1;Divulgada no PNCP;generico;50.0;3050.0;1.0;1.0;False;3248.5;6.11051254425119;False;P06;educativo;Caneta esferografica azul/preta/vermelha;9608.10.00
11778652000178-1-000006/2025;7;"CANETA ESFEROGRÁFICA - Material: plástico cristal; Material ponta: metálica com esfera de tungstênio; Tipo escrita: média; Cor tinta: azul; Características adicionais: corpo sextavado.";M;60.0;Cx 50 Un.;Cx 50 Un.;;"unidade nao reconhecida no dicionario; preservada como original";0.0;0.0;0;2;Homologado;1;;;;2026-02-03T11:22:33;2026-02-03T11:26:35;ACEITO;P06;educativo;casou regra de identidade do produto P06;v2;ok;"{""numeroItem"": 7, ""descricao"": ""CANETA ESFEROGRÁFICA - Material: plástico cristal; Material ponta: metálica com esfera de tungstênio; Tipo escrita: média; Cor tinta: azul; Características adicionais: corpo sextavado."", ""materialOuServico"": ""M"", ""materialOuServicoNome"": ""Material"", ""valorUnitarioEstimado"": 0.0, ""valorTotal"": 0.0, ""quantidade"": 60.0, ""unidadeMedida"": ""Cx 50 Un."", ""orcamentoSigiloso"": false, ""itemCategoriaId"": 3, ""itemCategoriaNome"": ""Não se aplica"", ""patrimonio"": null, ""codigoRegistroImobiliario"": null, ""criterioJulgamentoId"": 7, ""criterioJulgamentoNome"": ""Não se aplica"", ""situacaoCompraItem"": 2, ""situacaoCompraItemNome"": ""Homologado"", ""tipoBeneficio"": 4, ""tipoBeneficioNome"": ""Sem benefício"", ""incentivoProdutivoBasico"": false, ""dataInclusao"": ""2026-02-03T11:22:33"", ""dataAtualizacao"": ""2026-02-03T11:26:35"", ""temResultado"": true, ""imagem"": 0, ""aplicabilidadeMargemPreferenciaNormal"": false, ""aplicabilidadeMargemPreferenciaAdicional"": false, ""percentualMargemPreferenciaNormal"": null, ""percentualMargemPreferenciaAdicional"": null, ""ncmNbsCodigo"": null, ""ncmNbsDescricao"": null, ""catalogo"": null, ""categoriaItemCatalogo"": null, ""catalogoCodigoItem"": null, ""informacaoComplementar"": null, ""tipoMargemPreferencia"": null, ""exigenciaConteudoNacional"": false}";2026-09-12T19:55:04.869249;11778652000178;SISTEMA INTEGRADO DE ATENDIMENTO AO CIDADAO;estadual;E;56;SISTEMA INTEGRADO DE ATENDIMENTO AO CIDADÃO;Amapá;AP;8;Dispensa;0;2026-02-03T11:22:33;;;1;Divulgada no PNCP;generico;60.0;2874.0;1.0;1.0;False;0.0;;False;P06;educativo;Caneta esferografica azul/preta/vermelha;9608.10.00
11778652000178-1-000006/2025;8;"CANETA ESFEROGRÁFICA - Material: plástico cristal transparente; Material ponta: metálica com esfera de tungstênio; Tipo escrita: fina; Cor tinta: preta; Características adicionais: tampa removível com haste para fixação.";M;60.0;Cx 50 Un.;Cx 50 Un.;;"unidade nao reconhecida no dicionario; preservada como original";0.0;0.0;0;2;Homologado;1;;;;2026-02-03T11:22:33;2026-02-03T11:26:36;ACEITO;P06;educativo;casou regra de identidade do produto P06;v2;ok;"{""numeroItem"": 8, ""descricao"": ""CANETA ESFEROGRÁFICA - Material: plástico cristal transparente; Material ponta: metálica com esfera de tungstênio; Tipo escrita: fina; Cor tinta: preta; Características adicionais: tampa removível com haste para fixação."", ""materialOuServico"": ""M"", ""materialOuServicoNome"": ""Material"", ""valorUnitarioEstimado"": 0.0, ""valorTotal"": 0.0, ""quantidade"": 60.0, ""unidadeMedida"": ""Cx 50 Un."", ""orcamentoSigiloso"": false, ""itemCategoriaId"": 3, ""itemCategoriaNome"": ""Não se aplica"", ""patrimonio"": null, ""codigoRegistroImobiliario"": null, ""criterioJulgamentoId"": 7, ""criterioJulgamentoNome"": ""Não se aplica"", ""situacaoCompraItem"": 2, ""situacaoCompraItemNome"": ""Homologado"", ""tipoBeneficio"": 4, ""tipoBeneficioNome"": ""Sem benefício"", ""incentivoProdutivoBasico"": false, ""dataInclusao"": ""2026-02-03T11:22:33"", ""dataAtualizacao"": ""2026-02-03T11:26:36"", ""temResultado"": true, ""imagem"": 0, ""aplicabilidadeMargemPreferenciaNormal"": false, ""aplicabilidadeMargemPreferenciaAdicional"": false, ""percentualMargemPreferenciaNormal"": null, ""percentualMargemPreferenciaAdicional"": null, ""ncmNbsCodigo"": null, ""ncmNbsDescricao"": null, ""catalogo"": null, ""categoriaItemCatalogo"": null, ""catalogoCodigoItem"": null, ""informacaoComplementar"": null, ""tipoMargemPreferencia"": null, ""exigenciaConteudoNacional"": false}";2026-09-12T19:55:04.869249;11778652000178;SISTEMA INTEGRADO DE ATENDIMENTO AO CIDADAO;estadual;E;56;SISTEMA INTEGRADO DE ATENDIMENTO AO CIDADÃO;Amapá;AP;8;Dispensa;0;2026-02-03T11:22:33;;;1;Divulgada no PNCP;generico;60.0;2874.0;1.0;1.0;False;0.0;;False;P06;educativo;Caneta esferografica azul/preta/vermelha;9608.10.00
02954346000154-1-000001/2026;5249;"COLETE - Tipo: esportivo; Material: Tecido telado (poliéster respirável); Tamanho: P,  M, G e GG (ajustável, dependendo da faixa etária); Cor: Cores vivas para  diferenciação de times (amarelo, vermelho, azul, verde); Acabamento: Reforçado nas  bordas com viés elástico.";M;24.0;Ind 1 un;Ind 1 un;;"unidade nao reconhecida no dicionario; preservada como original";25.0;600.0;0;2;Homologado;1;;;;2026-03-10T10:51:48;2026-03-23T14:25:00;ACEITO;E09;esportivo;casou regra de identidade do produto E09;v2;ok;"{""numeroItem"": 5249, ""descricao"": ""COLETE - Tipo: esportivo; Material: Tecido telado (poliéster respirável); Tamanho: P,  M, G e GG (ajustável, dependendo da faixa etária); Cor: Cores vivas para  diferenciação de times (amarelo, vermelho, azul, verde); Acabamento: Reforçado nas  bordas com viés elástico."", ""materialOuServico"": ""M"", ""materialOuServicoNome"": ""Material"", ""valorUnitarioEstimado"": 25.0, ""valorTotal"": 600.0, ""quantidade"": 24.0, ""unidadeMedida"": ""Ind 1 un"", ""orcamentoSigiloso"": false, ""itemCategoriaId"": 3, ""itemCategoriaNome"": ""Não se aplica"", ""patrimonio"": null, ""codigoRegistroImobiliario"": null, ""criterioJulgamentoId"": 1, ""criterioJulgamentoNome"": ""Menor preço"", ""situacaoCompraItem"": 2, ""situacaoCompraItemNome"": ""Homologado"", ""tipoBeneficio"": 1, ""tipoBeneficioNome"": ""Participação exclusiva para ME/EPP"", ""incentivoProdutivoBasico"": false, ""dataInclusao"": ""2026-03-10T10:51:48"", ""dataAtualizacao"": ""2026-03-23T14:25:00"", ""temResultado"": true, ""imagem"": 0, ""aplicabilidadeMargemPreferenciaNormal"": false, ""aplicabilidadeMargemPreferenciaAdicional"": false, ""percentualMargemPreferenciaNormal"": null, ""percentualMargemPreferenciaAdicional"": null, ""ncmNbsCodigo"": null, ""ncmNbsDescricao"": null, ""catalogo"": null, ""categoriaItemCatalogo"": null, ""catalogoCodigoItem"": null, ""informacaoComplementar"": null, ""tipoMargemPreferencia"": null, ""exigenciaConteudoNacional"": false}";2026-09-12T19:56:11.564067;02954346000154;CORPO DE BOMBEIROS MILITAR;estadual;E;94;CORPO DE BOMBEIROS MILITAR DO ESTADO DO AMAPÁ;Macapá;AP;8;Dispensa;0;2026-03-10T10:51:48;;;1;Divulgada no PNCP;generico;24.0;480.0;1.0;1.0;False;600.0;19.999999999999996;False;E09;esportivo;Colete de treinamento esportivo;6114.30.00
02954346000154-1-000001/2026;5250;"CONES - Tipo: demarcatório; Material: PVC; Uso: atividade física; Altura: 23 cm; Cor: cores diversas; Características adicionais: cone de agilidade, demarcatório.";M;160.0;Ind 1 un;Ind 1 un;;"unidade nao reconhecida no dicionario; preservada como original";20.5;3280.0;0;2;Homologado;1;;;;2026-03-10T10:51:48;2026-03-23T14:35:00;ACEITO;E10;esportivo;casou regra de identidade do produto E10;v2;ok;"{""numeroItem"": 5250, ""descricao"": ""CONES - Tipo: demarcatório; Material: PVC; Uso: atividade física; Altura: 23 cm; Cor: cores diversas; Características adicionais: cone de agilidade, demarcatório."", ""materialOuServico"": ""M"", ""materialOuServicoNome"": ""Material"", ""valorUnitarioEstimado"": 20.5, ""valorTotal"": 3280.0, ""quantidade"": 160.0, ""unidadeMedida"": ""Ind 1 un"", ""orcamentoSigiloso"": false, ""itemCategoriaId"": 3, ""itemCategoriaNome"": ""Não se aplica"", ""patrimonio"": null, ""codigoRegistroImobiliario"": null, ""criterioJulgamentoId"": 1, ""criterioJulgamentoNome"": ""Menor preço"", ""situacaoCompraItem"": 2, ""situacaoCompraItemNome"": ""Homologado"", ""tipoBeneficio"": 1, ""tipoBeneficioNome"": ""Participação exclusiva para ME/EPP"", ""incentivoProdutivoBasico"": false, ""dataInclusao"": ""2026-03-10T10:51:48"", ""dataAtualizacao"": ""2026-03-23T14:35:00"", ""temResultado"": true, ""imagem"": 0, ""aplicabilidadeMargemPreferenciaNormal"": false, ""aplicabilidadeMargemPreferenciaAdicional"": false, ""percentualMargemPreferenciaNormal"": null, ""percentualMargemPreferenciaAdicional"": null, ""ncmNbsCodigo"": null, ""ncmNbsDescricao"": null, ""catalogo"": null, ""categoriaItemCatalogo"": null, ""catalogoCodigoItem"": null, ""informacaoComplementar"": null, ""tipoMargemPreferencia"": null, ""exigenciaConteudoNacional"": false}";2026-09-12T19:56:11.564067;02954346000154;CORPO DE BOMBEIROS MILITAR;estadual;E;94;CORPO DE BOMBEIROS MILITAR DO ESTADO DO AMAPÁ;Macapá;AP;8;Dispensa;0;2026-03-10T10:51:48;;;1;Divulgada no PNCP;generico;160.0;2880.0;1.0;1.0;False;3280.0;12.195121951219512;False;E10;esportivo;Cone esportivo de sinalizacao;3926.90.90
02954346000154-1-000001/2026;5251;"CORDA DE PULAR - Comprimento: 1,5 a 2,0 m; Material: látex ou borracha de alta resistência; Espessura: 10 mm; Empunhadura: Plástico ou tecido reforçado.";M;160.0;Ind 1 un;Ind 1 un;;"unidade nao reconhecida no dicionario; preservada como original";19.9;3184.0;0;2;Homologado;1;;;;2026-03-10T10:51:48;2026-03-23T14:45:00;ACEITO;E16;esportivo;casou regra de identidade do produto E16;v2;ok;"{""numeroItem"": 5251, ""descricao"": ""CORDA DE PULAR - Comprimento: 1,5 a 2,0 m; Material: látex ou borracha de alta resistência; Espessura: 10 mm; Empunhadura: Plástico ou tecido reforçado."", ""materialOuServico"": ""M"", ""materialOuServicoNome"": ""Material"", ""valorUnitarioEstimado"": 19.9, ""valorTotal"": 3184.0, ""quantidade"": 160.0, ""unidadeMedida"": ""Ind 1 un"", ""orcamentoSigiloso"": false, ""itemCategoriaId"": 3, ""itemCategoriaNome"": ""Não se aplica"", ""patrimonio"": null, ""codigoRegistroImobiliario"": null, ""criterioJulgamentoId"": 1, ""criterioJulgamentoNome"": ""Menor preço"", ""situacaoCompraItem"": 2, ""situacaoCompraItemNome"": ""Homologado"", ""tipoBeneficio"": 1, ""tipoBeneficioNome"": ""Participação exclusiva para ME/EPP"", ""incentivoProdutivoBasico"": false, ""dataInclusao"": ""2026-03-10T10:51:48"", ""dataAtualizacao"": ""2026-03-23T14:45:00"", ""temResultado"": true, ""imagem"": 0, ""aplicabilidadeMargemPreferenciaNormal"": false, ""aplicabilidadeMargemPreferenciaAdicional"": false, ""percentualMargemPreferenciaNormal"": null, ""percentualMargemPreferenciaAdicional"": null, ""ncmNbsCodigo"": null, ""ncmNbsDescricao"": null, ""catalogo"": null, ""categoriaItemCatalogo"": null, ""catalogoCodigoItem"": null, ""informacaoComplementar"": null, ""tipoMargemPreferencia"": null, ""exigenciaConteudoNacional"": false}";2026-09-12T19:56:11.564067;02954346000154;CORPO DE BOMBEIROS MILITAR;estadual;E;94;CORPO DE BOMBEIROS MILITAR DO ESTADO DO AMAPÁ;Macapá;AP;8;Dispensa;0;2026-03-10T10:51:48;;;1;Divulgada no PNCP;esp10mm;160.0;2880.0;1.0;1.0;False;3184.0;9.547738693467334;False;E16;esportivo;Corda de pular;9506.91.00
